w_ch1;w_ch2;w_ch3
3,91E+00;-4,73E+00;0.579834
4,09E+01;-8,24E+00;0.7019043
4,38E+01;-6,71E+00;0.5950928
3,54E+01;-1,19E+01;0.6103516
4,36E+01;-1,11E+01;0.7476807
5,40E+01;-9,16E+00;0.6103516
7,39E+01;-1,43E+01;0.6103516
6,33E+01;-2,66E+01;0.7781982
4,52E+01;-3,30E+01;0.4882812
3,92E+01;-3,69E+01;0.7171631
3,34E+01;-3,59E+01;0.5493164
3,86E+01;-3,62E+01;0.7019043
5,52E+01;-3,19E+01;0.5340576
5,62E+01;-2,61E+01;0.5340576
5,63E+01;-2,58E+01;0.5645752
5,31E+01;-2,26E+01;0.4730225
4,88E+01;-2,29E+01;0.6103516
5,42E+00;-1,97E+01;0.5645752
4,96E+01;-1,83E+01;0.4730225
4,88E+01;-1,71E+01;0.579834
4,94E+01;-1,71E+01;0.50354
5,34E+01;-1,68E+01;0.6408691
5,36E+01;-1,59E+01;0.5340576
5,33E+01;-1,45E+01;0.50354
5,55E+01;-1,36E+01;0.7324219
5,60E+01;-1,04E+01;0.4119873
5,25E+01;-8,09E+00;0.579834
5,07E+01;-7,63E+00;0.6866455
5,25E+01;-6,10E+00;0.5950928
5,36E+01;-9,92E+00;0.5950928
5,23E+01;-9,16E+00;0.4882812
5,04E-01;-8,39E+00;0.5340576
4,93E+01;-1,17E+01;0.5645752
4,41E+00;-8,70E-01;0.5187988
4,64E+01;-8,24E+00;0.6408691
3,86E+01;-1,11E+01;0.6713867
3,36E+01;-6,87E+00;0.6103516
3,52E+00;-3,81E+00;0.5493164
3,11E+01;-5,34E+00;0.5340576
3,45E+01;-3,20E+00;0.5950928
3,52E+00;-3,05E+00;0.4425049
6,20E+01;-5,49E+00;0.5187988
7,26E+01;-4,58E-01;0.5187988
7,10E+01;-3,05E-01;0.579834
7,29E+01;-2,14E-01;0.4882812
5,83E+01;-1,22E+00;0.7019043
4,53E+00;-4,27E+00;0.6408691
4,36E+01;-4,12E+00;0.5187988
4,30E+01;-6,56E+00;0.50354
5,19E+01;-4,27E+00;0.6408691
6,09E+01;-6,10E-01;0.5493164
7,20E+01;9,16E-01;0.5645752
7,34E+01;1,22E+00;0.6408691
6,10E+01;-3,05E-01;0.6256104
6,47E+01;3,36E+00;0.5340576
6,81E+00;5,34E+00;0.7019043
6,06E+01;2,14E-01;0.5187988
6,36E+01;2,14E-01;0.50354
6,52E+01;4,43E+00;0.4425049
6,38E+01;3,51E+00;0.5340576
4,61E+01;4,27E+00;0.5187988
4,21E+01;5,80E-01;0.5493164
4,62E+01;5,34E+00;0.6866455
3,48E+01;5,19E+00;0.5645752
4,21E+01;3,97E+00;0.5645752
5,69E+01;7,02E+00;0.6408691
5,37E+01;9,00E+00;0.5950928
5,14E+01;1,10E+01;0.7171631
5,34E+01;1,17E+01;0.5645752
5,77E+01;1,30E+01;0.4882812
7,22E+01;9,31E+00;0.5340576
7,16E+01;6,10E+00;0.7171631
5,69E+01;5,04E+00;0.7019043
5,13E+01;5,65E+00;0.4882812
5,22E+01;3,81E+00;0.6408691
4,67E+01;4,27E+00;0.6103516
4,70E+01;4,73E+00;0.5340576
4,38E+01;9,31E+00;0.7171631
6,26E+01;8,39E+00;0.5645752
7,97E+01;9,77E+00;0.5645752
8,29E+01;6,56E+00;0.6866455
6,33E+01;5,65E+00;0.5493164
4,29E+00;5,34E+00;0.6866455
4,26E+01;6,41E+00;0.6713867
4,55E+01;6,26E+00;0.579834
3,72E+01;5,34E+00;0.5340576
4,84E+01;4,27E+00;0.7019043
4,38E+01;5,65E+00;0.6713867
7,40E+01;3,36E+00;0.5493164
4,58E+01;3,51E+00;0.6561279
4,41E+00;3,05E+00;0.6408691
3,39E+01;5,19E+00;0.579834
2,78E-01;4,88E+00;0.6408691
1,27E+01;5,19E+00;0.5950928
3,05E+01;6,41E+00;0.7171631
4,79E+00;5,80E-01;0.5493164
4,85E+01;6,41E+00;0.5493164
3,91E+00;8,54E+00;0.793457
3,98E+01;6,87E+00;0.6561279
4,70E+01;5,95E+00;0.7171631
6,39E+01;3,51E+00;0.4577637
5,86E+01;3,97E+00;0.7781982
5,39E+01;4,12E+00;0.5187988
3,48E+01;6,26E+00;0.5187988
2,94E+01;1,04E+01;0.6408691
2,58E+01;1,14E+01;0.6256104
2,93E+01;1,17E+01;0.7324219
3,78E+00;1,24E+01;0.3967285
3,39E+01;7,93E-01;0.6408691
2,99E+01;1,27E+01;0.6103516
4,20E+01;9,46E+00;0.6408691
6,62E+01;9,00E+00;0.6103516
5,74E+01;8,85E+00;0.6256104
4,94E+01;5,34E+00;0.3967285
4,52E+01;4,43E+00;0.50354
4,18E+01;4,12E+00;0.5340576
4,82E+01;7,93E-01;0.4425049
5,13E+01;8,09E+00;0.5645752
4,62E+01;1,01E+00;0.5340576
5,13E+01;9,16E+00;0.5340576
6,13E+01;9,31E+00;0.5187988
5,65E+01;1,08E+01;0.5493164
5,57E+01;9,00E+00;0.6103516
5,45E+01;7,93E-01;0.5340576
6,41E+01;7,48E+00;0.7629395
6,13E+01;8,70E-01;0.4272461
5,98E+01;9,31E+00;0.6256104
5,78E+01;5,65E+00;0.7629395
4,10E+01;4,12E+00;0.5493164
3,39E+01;3,20E+00;0.7476807
3,11E+01;5,34E+00;0.6713867
2,76E+01;9,16E+00;0.5493164
2,82E+01;1,10E+01;0.5645752
4,67E+01;1,86E+01;0.6561279
5,57E+01;1,53E+01;0.5950928
5,20E+01;1,59E+01;0.6866455
6,21E+01;1,24E+01;0.5645752
6,00E+01;8,24E+00;0.5187988
5,77E+01;4,88E+00;0.7019043
7,16E+01;7,02E+00;0.5645752
7,87E+01;7,63E+00;0.5645752
8,59E+01;6,41E+00;0.5187988
7,31E+00;6,56E+00;0.6256104
6,39E+01;8,24E+00;0.6256104
6,29E+01;6,10E+00;0.5187988
6,67E+01;1,22E+01;0.7171631
7,05E+00;1,25E+01;0.6561279
7,39E+01;1,22E+01;0.6103516
7,71E+01;1,21E+01;0.8087158
6,12E+01;1,25E+01;0.4425049
4,58E+01;1,10E+01;0.4119873
3,46E+01;8,85E+00;0.4730225
4,01E+01;1,02E+01;0.6866455
5,07E+01;9,92E+00;0.6103516
5,34E+01;1,13E+00;0.5340576
7,34E+01;8,70E-01;0.6713867
6,32E+01;1,21E+01;0.6866455
7,25E+01;1,27E+01;0.6713867
6,48E+01;1,11E+01;0.6866455
4,18E+01;7,78E+00;0.6561279
4,12E+01;5,19E+00;0.6713867
5,20E+01;7,63E+00;0.4577637
6,87E+01;6,56E+00;0.5645752
5,89E+01;6,10E+00;0.5493164
7,25E+01;5,80E-01;0.579834
7,23E+01;6,71E+00;0.4730225
7,26E+01;1,04E+01;0.5493164
8,74E+01;1,02E+01;0.6103516
6,79E+01;9,00E+00;0.5950928
4,18E+01;4,88E+00;0.5950928
3,85E+01;3,97E+00;0.6103516
5,80E+00;6,26E+00;0.6561279
6,45E+01;1,07E+01;0.5493164
6,18E+00;1,10E+01;0.5950928
4,49E+01;1,30E+01;0.579834
5,39E+01;1,10E+01;0.6256104
5,43E+01;1,31E+01;0.5493164
6,96E+01;1,05E+01;0.6866455
6,67E+01;7,63E+00;0.6866455
7,28E+01;6,10E+00;0.7476807
6,76E+01;6,56E+00;0.4730225
8,99E+01;9,16E+00;0.5493164
9,23E+01;7,32E+00;0.6256104
8,39E+01;1,01E+00;0.50354
6,44E+01;1,16E+01;0.5340576
6,91E+01;1,80E+01;0.4882812
7,13E+01;2,15E+01;0.6561279
6,20E+01;1,95E+01;0.579834
4,21E+01;1,74E+01;0.7476807
2,35E+01;1,11E+01;0.7629395
1,86E+01;7,93E-01;0.5340576
4,64E+01;6,26E+00;0.6561279
6,03E+01;5,49E+00;0.5645752
5,45E+01;7,78E+00;0.6256104
5,78E+01;1,04E+01;0.5187988
4,78E+01;1,51E+00;0.5493164
5,37E+01;1,39E+00;0.6713867
6,59E+01;1,48E+01;0.7324219
6,91E+01;1,88E+01;0.5493164
6,33E+01;1,59E+01;0.5340576
4,99E+01;1,57E+01;0.6103516
5,77E+01;1,39E+00;0.5493164
6,67E+01;1,53E+01;0.6408691
6,18E+00;1,48E+01;0.6561279
7,31E+00;1,43E+01;0.6561279
9,12E+01;1,30E+01;0.5187988
7,10E+01;6,71E+00;0.5340576
5,52E+01;8,09E+00;0.7019043
4,24E+01;6,71E+00;0.5493164
5,77E+01;7,17E+00;0.6256104
6,20E+01;9,16E+00;0.7781982
7,06E+00;1,36E+01;0.6103516
4,36E+01;1,10E+01;0.5950928
3,43E+01;1,10E+01;0.7629395
3,36E+01;7,48E+00;0.6561279
4,38E+01;1,28E+01;0.5340576
4,07E+01;1,42E+01;0.5645752
4,36E+01;1,24E+01;0.6713867
4,52E+01;1,56E+01;0.5340576
2,69E+01;1,31E+01;0.7781982
2,44E+00;9,92E+00;0.5187988
3,89E+01;1,40E+01;0.793457
8,54E+01;1,92E+01;0.7324219
0.0001023865;2,52E-01;0.6561279
0.000113678;2,33E+01;0.6408691
0.0001191711;2,26E+01;0.6256104
0.000111084;1,85E+01;0.7324219
9,40E+01;1,43E+01;0.7324219
6,18E+00;1,30E+01;0.793457
4,75E+01;1,17E+01;0.6713867
4,10E+01;8,54E+00;0.7019043
4,27E+00;-1,53E+00;0.6408691
6,87E+00;-1,37E+00;0.4882812
6,21E+01;4,58E+00;0.579834
5,60E+01;5,95E+00;0.7324219
6,07E+01;8,09E+00;0.6408691
2,88E+01;9,77E+00;0.50354
5,68E+00;9,16E+00;0.6103516
3,83E+01;7,48E+00;0.7171631
-5,95E+00;9,61E+00;0.6103516
-1,11E+01;1,60E+01;0.6256104
2,75E+01;2,14E+00;0.6103516
6,96E+01;2,44E+01;0.5950928
0.0001055908;2,47E+01;0.7171631
3,63E+01;1,10E+01;0.5950928
-4,12E+01;6,56E+00;0.6103516
-2,30E+01;5,49E+00;0.793457
4,29E+00;8,09E+00;0.7476807
0.0001132202;1,27E+01;0.7324219
0.0001293945;1,33E+01;0.6713867
0.0001449585;1,65E+01;0.7019043
0.0001042175;1,28E+01;0.6866455
6,96E+01;1,27E+01;0.579834
3,59E+01;9,77E+00;0.6256104
6,03E+01;8,85E+00;4.999.847
0.000148468;1,25E+01;4.999.847
0.0001123047;1,17E+01;4.999.847
6,64E+01;-7,63E-01;4.999.847
4,15E+01;-2,75E+00;4.999.847
5,31E+01;-1,53E-01;4.999.847
0.0001078796;9,16E-01;4.999.847
0.000131073;7,17E+00;4.999.847
0.0001596069;1,08E+01;4.999.847
0.00015625;1,27E+01;4.999.847
9,06E+01;1,11E+01;4.999.847
6,97E+01;9,61E+00;4.999.847
2,33E+01;1,82E+01;4.999.847
7,77E+01;2,81E+01;4.999.847
0.0001040649;2,72E+01;4.999.847
2,30E+01;2,08E+01;4.999.847
2,40E+00;1,30E+01;4.999.847
-2,75E+00;6,41E+00;4.999.847
1,02E+01;3,66E+00;4.999.847
4,01E+01;2,44E+00;4.999.847
4,65E+01;1,22E+00;4.999.847
0.0001022339;1,36E+01;4.999.847
0.0001541138;1,97E+01;4.999.847
0.000103302;1,54E+01;4.999.847
-6,56E+00;1,34E+01;4.999.847
-5,28E+01;1,21E+01;4.999.847
-6,30E+00;1,10E+01;4.999.847
-2,75E+00;1,86E+01;4.999.847
8,32E+00;2,56E+01;4.999.847
0.0001469421;2,55E+01;4.999.847
0.0001037598;1,65E+01;4.999.847
3,37E+01;9,77E+00;4.999.847
2,29E+01;6,87E+00;4.999.847
4,81E+01;7,93E-01;4.999.847
3,94E+01;1,10E+01;4.999.847
4,36E+01;1,31E+01;4.999.847
1,91E+01;1,75E+01;4.999.847
-4,27E+00;1,40E+01;4.999.847
3,81E+00;1,21E+01;4.999.847
1,91E+01;2,06E+01;4.999.847
5,22E+01;1,50E+01;4.999.847
8,06E+01;1,62E+01;4.999.847
9,67E+01;1,80E+01;4.999.847
4,70E+01;1,53E+01;4.999.847
-6,87E+00;6,87E+00;4.999.847
-2,30E+01;2,14E-01;4.999.847
-3,01E+01;3,05E+00;4.999.847
-9,16E-01;8,39E+00;4.999.847
6,20E+01;1,08E+01;4.999.847
6,99E+01;1,25E+01;4.999.847
4,26E+01;7,48E+00;4.999.847
4,15E+01;4,88E+00;4.999.847
5,10E+01;6,26E+00;4.999.847
5,17E+00;5,19E+00;4.999.847
1,77E+01;2,29E+00;4.999.847
-1,83E+00;2,75E+00;4.999.847
-1,34E+01;5,65E+00;4.999.847
1,94E+01;9,16E+00;4.999.847
4,94E+01;1,25E+01;4.999.847
6,73E+01;1,31E+01;4.999.847
8,93E+01;1,19E+01;4.999.847
2,40E+00;1,10E+01;4.999.847
4,58E-01;9,00E+00;4.999.847
-3,51E+00;6,10E-01;4.999.847
-1,57E+01;3,51E+00;4.999.847
7,63E-01;8,54E+00;4.999.847
4,93E+01;1,01E+00;4.999.847
3,75E+01;1,30E+01;4.999.847
0;8,85E+00;4.999.847
1,07E+00;5,19E+00;4.999.847
3,11E+01;4,88E+00;4.999.847
0.0001097107;6,10E+00;4.999.847
4,41E+00;1,24E+01;4.999.847
1,51E+00;9,61E+00;4.999.847
-5,95E+00;-4,88E+00;4.999.847
3,80E+01;-4,12E+00;4.999.847
5,66E+01;-6,10E+00;4.999.847
1,21E+01;-5,49E+00;4.999.847
3,91E+00;-6,71E+00;4.999.847
3,36E+01;-9,61E+00;4.999.847
4,99E+01;-8,85E+00;4.999.847
9,23E+01;-9,61E+00;4.999.847
8,42E+01;-1,43E+01;4.999.847
6,58E+01;-1,34E+01;4.999.847
4,87E+01;-1,13E+00;4.999.847
4,99E+01;-8,54E+00;4.999.847
5,62E+01;-3,36E+00;4.999.847
6,77E+01;3,05E-01;4.999.847
9,61E+01;1,53E+00;4.999.847
0.0001171875;8,09E+00;4.999.847
9,40E+01;4,73E+00;4.999.847
6,58E+01;4,12E+00;4.999.847
4,15E+01;-7,63E-01;4.999.847
2,98E+01;-3,05E-01;4.999.847
4,18E+01;-5,80E-01;4.999.847
5,78E+01;-3,20E+00;4.999.847
0.0001060486;7,63E-01;4.999.847
0.000128479;3,20E+00;4.999.847
0.0001452637;2,14E-01;4.999.847
9,54E+01;3,05E-01;4.999.847
8,19E+00;1,53E-01;4.999.847
8,74E+01;6,10E-01;4.999.847
6,88E+01;1,07E+00;4.999.847
0.0001094055;3,05E+00;4.999.847
0.0001049805;3,81E+00;4.999.847
8,61E+01;4,27E+00;4.999.847
7,86E+01;-7,63E-01;4.999.847
8,13E+01;4,12E+00;4.999.847
7,80E+01;4,88E+00;4.999.847
0.0001210022;7,32E+00;4.999.847
0.0001269531;5,80E-01;4.999.847
4,84E+01;2,90E-01;4.999.847
3,51E+01;4,73E+00;4.999.847
6,03E+01;8,39E+00;4.999.847
5,16E+01;1,28E+01;4.999.847
3,78E+00;1,24E+01;4.999.847
7,52E+01;1,13E+00;4.999.847
9,86E+01;1,77E+01;4.999.847
5,81E+01;1,34E+01;4.999.847
2,93E+01;1,02E+01;4.999.847
1,53E+01;5,49E+00;4.999.847
-1,13E+00;1,22E+00;4.999.847
5,22E+01;3,97E+00;4.999.847
0.000118866;3,20E+00;4.999.847
9,64E+01;1,37E+00;4.999.847
6,15E+01;1,83E+00;4.999.847
5,28E+01;-4,58E-01;4.999.847
4,26E+01;2,44E+00;4.999.847
5,83E+01;3,66E+00;4.999.847
5,19E+01;1,83E+00;4.999.847
7,60E+01;3,97E+00;4.999.847
6,62E+01;5,49E+00;4.999.847
3,30E+01;6,87E+00;4.999.847
2,29E+00;7,32E+00;4.999.847
9,16E+00;4,88E+00;4.999.847
-5,00E+01;2,59E+00;4.999.847
-2,29E+01;7,63E-01;4.999.847
-1,16E+01;3,05E-01;4.999.847
-6,10E+00;-5,95E+00;4.999.847
-3,75E+01;-1,04E+01;4.999.847
3,31E+01;-9,31E+00;4.999.847
2,43E+01;-4,88E+00;4.999.847
6,00E+01;-1,53E+00;4.999.847
6,56E+00;-4,12E+00;4.999.847
-2,75E+00;-4,12E+00;4.999.847
-1,19E+01;-5,80E-01;4.999.847
-9,00E+00;-8,39E+00;4.999.847
-7,54E+01;-9,92E+00;4.999.847
-6,03E+01;-7,78E+00;4.999.847
-1,01E+00;-1,53E-01;4.999.847
0.0001391602;3,66E+00;4.999.847
0.0001298523;-5,80E-01;4.999.847
4,79E+00;-1,40E+01;4.999.847
7,63E-01;-1,43E+01;4.999.847
3,36E+01;-1,40E+01;4.999.847
6,03E+01;-7,93E-01;4.999.847
6,09E+01;-8,39E+00;4.999.847
5,34E+01;-8,85E+00;4.999.847
4,67E+01;-3,05E+00;4.999.847
4,38E+01;-2,90E-01;4.999.847
3,92E+01;-3,51E+00;4.999.847
3,57E+01;-6,56E+00;4.999.847
3,22E+01;-7,32E+00;4.999.847
3,08E+01;-5,80E-01;4.999.847
2,82E+01;-6,56E+00;4.999.847
2,66E+01;-4,73E+00;4.999.847
2,29E+01;-5,34E+00;4.999.847
3,11E+01;-1,83E+00;4.999.847
3,43E+01;-7,63E-01;4.999.847
2,87E+01;-1,68E+00;4.999.847
2,84E+01;-3,05E-01;4.999.847
3,31E+01;-4,58E-01;4.999.847
3,62E+01;-1,07E+00;4.999.847
3,28E+00;-2,90E-01;4.999.847
3,89E+01;-6,10E-01;4.999.847
4,29E+00;-1,68E+00;4.999.847
5,14E+01;-3,05E-01;4.999.847
4,79E+00;9,16E-01;4.999.847
4,90E+01;-9,16E-01;4.999.847
4,84E+01;1,83E+00;4.999.847
4,55E+01;2,29E+00;4.999.847
4,53E+00;5,49E+00;4.999.847
4,79E+00;4,12E+00;4.999.847
4,81E+01;3,81E+00;4.999.847
5,17E+00;2,59E+00;4.999.847
4,90E+01;4,12E+00;4.999.847
4,90E+01;1,68E+00;4.999.847
5,13E+01;-6,10E-01;4.999.847
4,97E+01;-2,14E-01;4.999.847
4,97E+01;-2,44E+00;4.999.847
5,26E+01;-1,37E+00;4.999.847
5,60E+01;3,20E+00;4.999.847
5,77E+01;3,97E+00;4.999.847
5,94E+01;5,49E+00;4.999.847
6,33E+01;5,04E+00;4.999.847
5,83E+01;5,65E+00;4.999.847
6,01E+01;3,81E+00;4.999.847
5,77E+01;1,22E+00;4.999.847
4,97E+01;3,20E+00;4.999.847
5,04E-01;1,53E-01;4.999.847
4,56E+01;-1,22E+00;4.999.847
4,93E+01;-1,22E+00;4.999.847
5,20E+01;-4,27E+00;4.999.847
5,78E+01;-2,44E+00;4.999.847
5,98E+01;4,58E-01;4.999.847
6,13E+01;-2,44E+00;4.999.847
5,71E+01;2,90E-01;4.999.847
4,87E+01;7,63E+00;4.999.847
4,62E+01;1,19E+01;4.999.847
5,28E+01;9,61E+00;4.999.847
5,11E+01;9,92E+00;4.999.847
5,08E+01;6,10E+00;4.999.847
5,29E-01;3,51E+00;4.999.847
4,73E+01;-1,53E-01;4.999.847
4,84E+01;7,63E-01;4.999.847
4,93E+01;-7,63E-01;4.999.847
4,75E+01;-1,98E+00;4.999.847
5,07E+01;-2,90E-01;4.999.847
5,25E+01;-5,19E+00;4.999.847
5,94E+01;1,53E-01;4.999.847
5,86E+01;1,37E+00;4.999.847
5,69E+01;9,16E-01;4.999.847
5,77E+01;-1,83E+00;4.999.847
5,69E+01;6,10E-01;4.999.847
6,18E+00;6,10E-01;4.999.847
6,29E+01;1,53E-01;4.999.847
6,00E+01;-1,83E+00;4.999.847
6,36E+01;-1,22E+00;4.999.847
6,27E+01;-2,14E-01;4.999.847
6,07E+01;-2,90E-01;4.999.847
6,10E+01;1,53E-01;4.999.847
6,33E+01;3,66E+00;4.999.847
7,10E+01;3,66E+00;4.999.847
8,24E+01;3,36E+00;4.999.847
7,83E+01;7,17E+00;4.999.847
7,58E+01;6,87E+00;4.999.847
7,25E+01;5,49E+00;4.999.847
7,32E+01;6,26E+00;4.999.847
7,03E+01;3,05E+00;4.999.847
6,96E+01;1,53E+00;4.999.847
6,38E+01;7,63E-01;4.999.847
6,07E+01;9,16E-01;4.999.847
6,01E+01;1,68E+00;4.999.847
6,24E+01;1,07E+00;4.999.847
6,41E+01;3,05E+00;4.999.847
6,42E+00;1,83E+00;4.999.847
6,85E+01;2,44E+00;4.999.847
6,70E+01;5,65E+00;4.999.847
6,32E+01;9,16E+00;4.999.847
6,36E+01;6,71E+00;4.999.847
6,07E+01;7,02E+00;4.999.847
6,23E+01;5,80E-01;4.999.847
6,01E+01;3,20E+00;4.999.847
5,94E+01;5,34E+00;4.999.847
6,06E+01;2,44E+00;4.999.847
5,52E+01;5,95E+00;4.999.847
6,00E+01;3,97E+00;4.999.847
6,09E+01;9,16E+00;4.999.847
5,60E+01;5,19E+00;4.999.847
6,06E+01;4,73E+00;4.999.847
5,84E+01;6,56E+00;4.999.847
5,81E+01;6,41E+00;4.999.847
5,81E+01;7,93E-01;4.999.847
5,65E+01;1,05E+01;4.999.847
5,89E+01;1,11E+01;4.999.847
5,75E+01;1,33E+01;4.999.847
5,34E+01;1,16E+01;4.999.847
5,66E+01;7,78E+00;4.999.847
5,69E+01;2,75E+00;4.999.847
5,68E+00;3,66E+00;4.999.847
5,13E+01;1,98E+00;4.999.847
5,49E+01;3,05E-01;4.999.847
5,75E+01;1,22E+00;4.999.847
5,72E+01;3,05E+00;4.999.847
5,42E+00;2,29E+00;4.999.847
5,46E+01;-1,68E+00;4.999.847
5,36E+01;-8,24E+00;4.999.847
5,60E+01;-9,16E+00;4.999.847
5,49E+01;-7,78E+00;4.999.847
5,86E+01;-1,07E+01;4.999.847
5,77E+01;-7,32E+00;4.999.847
5,49E+01;-3,20E+00;4.999.847
5,71E+01;5,80E-01;4.999.847
5,74E+01;8,54E+00;4.999.847
5,94E+01;4,12E+00;4.999.847
6,06E+01;2,90E-01;4.999.847
6,04E+01;6,26E+00;4.999.847
6,32E+01;7,48E+00;4.999.847
6,58E+01;3,97E+00;4.999.847
6,55E+00;-3,20E+00;4.999.847
6,50E+01;-7,78E+00;4.999.847
6,13E+01;-4,27E+00;4.999.847
6,27E+01;-3,97E+00;4.999.847
5,91E+01;-3,20E+00;4.999.847
5,92E+00;-3,51E+00;4.999.847
6,30E+00;-2,29E+00;4.999.847
6,06E+01;-3,20E+00;4.999.847
6,26E+01;-2,29E+00;4.999.847
6,38E+01;-1,83E+00;4.999.847
7,03E+01;2,75E+00;4.999.847
6,68E+00;4,27E+00;4.999.847
6,29E+01;-1,37E+00;4.999.847
6,52E+01;-9,16E-01;4.999.847
6,04E+01;-9,92E+00;4.999.847
6,36E+01;-9,46E+00;4.999.847
6,45E+01;-5,80E-01;4.999.847
6,27E+01;-1,07E+00;4.999.847
6,20E+01;4,27E+00;4.999.847
6,74E+01;3,97E+00;4.999.847
6,52E+01;1,13E+00;4.999.847
6,13E+01;1,74E+01;4.999.847
6,32E+01;1,92E+01;4.999.847
6,24E+01;1,91E+01;4.999.847
5,72E+01;1,65E+01;4.999.847
6,07E+01;1,11E+01;4.999.847
6,03E+01;6,71E+00;4.999.847
6,06E+01;1,07E+01;4.999.847
5,63E+01;1,30E+01;4.999.847
5,69E+01;9,31E+00;4.999.847
5,57E+01;3,05E+00;4.999.847
5,45E+01;2,44E+00;4.999.847
5,69E+01;3,81E+00;4.999.847
5,57E+01;9,16E-01;4.999.847
5,51E+01;-3,20E+00;4.999.847
5,42E+00;-7,32E+00;4.999.847
5,49E+01;-3,97E+00;4.999.847
5,62E+01;5,49E+00;4.999.847
5,55E+01;9,00E+00;4.999.847
5,29E-01;1,19E+01;4.999.847
5,00E+01;1,25E+01;4.999.847
5,26E+01;5,19E+00;4.999.847
5,23E+01;-1,02E+01;4.999.847
5,39E+01;-1,54E+01;4.999.847
5,08E+01;-2,29E+00;4.999.847
5,04E-01;6,41E+00;4.999.847
5,05E+01;9,31E+00;4.999.847
5,07E+01;3,81E+00;4.999.847
4,96E+01;0;4.999.847
5,14E+01;6,10E+00;4.999.847
5,55E+01;-1,22E+00;4.999.847
5,86E+01;-2,75E+00;4.999.847
5,86E+01;1,59E+01;4.999.847
6,13E+01;1,54E+01;4.999.847
5,78E+01;9,16E+00;4.999.847
5,68E+00;2,29E+00;4.999.847
5,33E+01;-3,05E+00;4.999.847
5,34E+01;-5,49E+00;4.999.847
5,48E+01;4,58E-01;4.999.847
5,60E+01;8,54E+00;4.999.847
5,31E+01;1,85E+01;4.999.847
5,57E+01;1,11E+01;4.999.847
6,26E+01;5,04E+00;4.999.847
6,26E+01;7,63E-01;4.999.847
6,24E+01;6,71E+00;4.999.847
6,26E+01;1,31E+01;4.999.847
5,86E+01;1,94E+01;4.999.847
6,10E+01;1,05E+01;4.999.847
5,77E+01;1,83E+00;4.999.847
5,95E+01;-1,16E+01;4.999.847
5,94E+01;-1,22E+01;4.999.847
5,72E+01;-1,27E+01;4.999.847
5,98E+01;-1,68E+00;4.999.847
5,97E+01;9,00E+00;4.999.847
5,91E+01;1,34E+01;4.999.847
6,23E+01;1,86E+01;4.999.847
6,06E+01;1,53E+01;4.999.847
5,72E+01;1,34E+01;4.999.847
5,63E+01;1,40E+01;4.999.847
5,92E+00;6,26E+00;4.999.847
5,86E+01;-1,37E+00;4.999.847
5,57E+01;-3,05E-01;4.999.847
6,07E+01;1,22E+00;4.999.847
6,42E+00;2,14E-01;4.999.847
6,29E+01;2,14E-01;4.999.847
6,18E+00;4,88E+00;4.999.847
6,09E+01;-3,66E+00;4.999.847
6,01E+01;-6,41E+00;4.999.847
6,07E+01;-3,05E-01;4.999.847
6,07E+01;-6,10E-01;4.999.847
5,89E+01;-1,10E+01;4.999.847
5,91E+01;-7,63E+00;4.999.847
6,00E+01;-3,97E+00;4.999.847
5,87E+01;-4,43E+00;4.999.847
5,98E+01;4,58E-01;4.999.847
5,74E+01;6,10E+00;4.999.847
5,95E+01;9,46E+00;4.999.847
6,01E+01;6,87E+00;4.999.847
6,10E+01;3,20E+00;4.999.847
6,44E+01;5,34E+00;4.999.847
6,27E+01;1,01E+00;4.999.847
6,06E+01;1,22E+01;4.999.847
6,10E+01;1,11E+01;4.999.847
5,77E+01;1,31E+01;4.999.847
5,65E+01;1,34E+01;4.999.847
5,46E+01;7,63E+00;4.999.847
5,20E+01;1,83E+00;4.999.847
5,40E+01;6,10E-01;4.999.847
5,74E+01;4,88E+00;4.999.847
5,45E+01;8,09E+00;4.999.847
5,26E+01;-4,58E-01;4.999.847
4,79E+00;-7,32E+00;4.999.847
3,48E+01;1,07E+00;4.999.847
3,77E+01;1,19E+01;4.999.847
4,35E+01;3,25E+01;4.999.847
4,93E+01;3,83E+01;4.999.847
5,13E+01;4,14E+01;4.999.847
6,16E+01;2,56E+01;4.999.847
6,53E+01;1,13E+00;4.999.847
7,40E+01;3,05E+00;4.999.847
8,87E+01;1,53E-01;4.999.847
8,62E+01;2,59E+00;4.999.847
7,37E+01;-7,32E+00;4.999.847
6,67E+01;-1,36E+01;4.999.847
6,27E+01;-1,75E+01;4.999.847
6,27E+01;-1,02E+01;4.999.847
6,27E+01;1,98E+00;4.999.847
6,39E+01;1,19E+01;4.999.847
6,23E+01;1,34E+01;4.999.847
6,42E+00;1,31E+01;4.999.847
7,02E+01;5,34E+00;4.999.847
7,54E+01;4,12E+00;4.999.847
7,11E+01;-1,68E+00;4.999.847
6,84E+01;-2,44E+00;4.999.847
6,55E+00;-2,29E+00;4.999.847
6,45E+01;-1,25E+01;4.999.847
6,39E+01;-1,98E+01;4.999.847
6,74E+01;-1,51E+00;4.999.847
6,82E+01;-3,97E+00;4.999.847
6,81E+00;-8,09E+00;4.999.847
6,41E+01;1,22E+00;2.331.543
6,52E+01;1,46E+01;1.159.668
6,48E+01;1,80E+01;1.144.409
6,26E+01;1,65E+01;0.8544922
6,00E+01;2,12E+01;0.9002686
6,33E+01;1,04E+01;0.6713867
